active_agent_count,reward_mean,p2p_mean,grid_trade_mean,grid_buy_mean,grid_sell_mean,carbon_mean,seed_count,eval_episodes_per_seed,fixed_eval_seed,checkpoint_episode
1,37.16862085958322,0.0,3.3431956416589084,1.7810652150110589,1.5621304266478495,1.3677301253333958,1,1,20260417,10000
2,72.01624759038289,0.5078251916853922,3.2128735739404024,2.7150581811125463,0.49781539282785614,1.981612552291448,1,1,20260417,10000
