step,phase,cmtm_mode,agent0_carbon_mass,agent0_storage_intensity,agent0_energy,agent0_active,agent1_carbon_mass,agent1_storage_intensity,agent1_energy,agent1_active,agent2_carbon_mass,agent2_storage_intensity,agent2_energy,agent2_active,agent3_carbon_mass,agent3_storage_intensity,agent3_energy,agent3_active,agent4_carbon_mass,agent4_storage_intensity,agent4_energy,agent4_active
5,charge,stateless,0.0,0.0,11.980825200121046,1.0,0.0,0.0,11.980798328555396,1.0,0.0,0.0,11.986915828154427,1.0,0.0,0.0,11.978588831306688,1.0,0.0,0.0,11.993752955997607,1.0
6,freeze,stateless,0.0,0.0,11.980825200121046,1.0,0.0,0.0,11.980798328555396,1.0,0.0,0.0,11.986915828154427,0.0,0.0,0.0,11.978588831306688,0.0,0.0,0.0,11.993752955997607,0.0
7,freeze,stateless,0.0,0.0,11.980825200121046,1.0,0.0,0.0,11.980798328555396,1.0,0.0,0.0,11.986915828154427,0.0,0.0,0.0,11.978588831306688,0.0,0.0,0.0,11.993752955997607,0.0
8,freeze,stateless,0.0,0.0,11.980825200121046,1.0,0.0,0.0,11.980798328555396,1.0,0.0,0.0,11.986915828154427,0.0,0.0,0.0,11.978588831306688,0.0,0.0,0.0,11.993752955997607,0.0
9,freeze,stateless,0.0,0.0,11.980825200121046,1.0,0.0,0.0,11.980798328555396,1.0,0.0,0.0,11.986915828154427,0.0,0.0,0.0,11.978588831306688,0.0,0.0,0.0,11.993752955997607,0.0
10,freeze,stateless,0.0,0.0,11.980825200121046,1.0,0.0,0.0,11.980798328555396,1.0,0.0,0.0,11.986915828154427,0.0,0.0,0.0,11.978588831306688,0.0,0.0,0.0,11.993752955997607,0.0
11,freeze,stateless,0.0,0.0,11.980825200121046,1.0,0.0,0.0,11.980798328555396,1.0,0.0,0.0,11.986915828154427,0.0,0.0,0.0,11.978588831306688,0.0,0.0,0.0,11.993752955997607,0.0
12,freeze,stateless,0.0,0.0,11.980825200121046,1.0,0.0,0.0,11.980798328555396,1.0,0.0,0.0,11.986915828154427,0.0,0.0,0.0,11.978588831306688,0.0,0.0,0.0,11.993752955997607,0.0
13,freeze,stateless,0.0,0.0,11.980825200121046,1.0,0.0,0.0,11.980798328555396,1.0,0.0,0.0,11.986915828154427,0.0,0.0,0.0,11.978588831306688,0.0,0.0,0.0,11.993752955997607,0.0
14,freeze,stateless,0.0,0.0,11.980825200121046,1.0,0.0,0.0,11.980798328555396,1.0,0.0,0.0,11.986915828154427,0.0,0.0,0.0,11.978588831306688,0.0,0.0,0.0,11.993752955997607,0.0
15,freeze,stateless,0.0,0.0,11.980825200121046,1.0,0.0,0.0,11.980798328555396,1.0,0.0,0.0,11.986915828154427,0.0,0.0,0.0,11.978588831306688,0.0,0.0,0.0,11.993752955997607,0.0
16,discharge,stateless,0.0,0.0,9.454509373002324,1.0,0.0,0.0,9.454482501436672,1.0,0.0,0.0,9.460600001035704,1.0,0.0,0.0,9.452273004187965,1.0,0.0,0.0,9.467437128878885,1.0
17,discharge,stateless,0.0,0.0,6.928193545883601,1.0,0.0,0.0,6.928166674317949,1.0,0.0,0.0,6.934284173916981,1.0,0.0,0.0,6.925957177069242,1.0,0.0,0.0,6.941121301760162,1.0
18,discharge,stateless,0.0,0.0,4.401877718764878,1.0,0.0,0.0,4.401850847199226,1.0,0.0,0.0,4.407968346798258,1.0,0.0,0.0,4.399641349950519,1.0,0.0,0.0,4.4148054746414385,1.0
19,discharge,stateless,0.0,0.0,1.8755618916461545,1.0,0.0,0.0,1.8755350200805028,1.0,0.0,0.0,1.8816525196795348,1.0,0.0,0.0,1.873325522831796,1.0,0.0,0.0,1.8884896475227153,1.0
20,discharge,stateless,0.0,0.0,0.37511235597079096,1.0,0.0,0.0,0.37510698165798084,1.0,0.0,0.0,0.3763304815048609,1.0,0.0,0.0,0.37466508223457873,1.0,0.0,0.0,0.3776979069919919,1.0
21,discharge,stateless,0.0,0.0,0.07502246672247048,1.0,0.0,0.0,0.07502139185997253,1.0,0.0,0.0,0.07526609181476329,1.0,0.0,0.0,0.0749330119805599,1.0,0.0,0.0,0.07553957689588847,1.0
22,discharge,stateless,0.0,0.0,0.0150044924501566,1.0,0.0,0.0,0.015004277477669824,1.0,0.0,0.0,0.015053217465710922,1.0,0.0,0.0,0.014986601502840868,1.0,0.0,0.0,0.015107914478675773,1.0
23,discharge,stateless,0.0,0.0,0.0030008983111638327,1.0,0.0,0.0,0.0030008553166690384,1.0,0.0,0.0,0.0030106433136938473,1.0,0.0,0.0,0.002997320121913963,1.0,0.0,0.0,0.003021582715634779,1.0
0,charge,stateless,0.0,0.0,7.435720410171897,1.0,0.0,0.0,7.286684430802729,1.0,0.0,0.0,5.846988121615522,1.0,0.0,0.0,7.405598342046555,1.0,0.0,0.0,7.40133842876815,1.0
1,charge,stateless,0.0,0.0,9.715720444146545,1.0,0.0,0.0,9.566684464777376,1.0,0.0,0.0,8.126988155590169,1.0,0.0,0.0,9.685598376021202,1.0,0.0,0.0,9.681338462742797,1.0
2,charge,stateless,0.0,0.0,11.543144116060043,1.0,0.0,0.0,11.513336921962857,1.0,0.0,0.0,10.406988189564817,1.0,0.0,0.0,11.537119702794058,1.0,0.0,0.0,11.536267720189159,1.0
3,charge,stateless,0.0,0.0,11.908628828658156,1.0,0.0,0.0,11.902667390194047,1.0,0.0,0.0,11.681397656903144,1.0,0.0,0.0,11.907423946076776,1.0,0.0,0.0,11.90725354956595,1.0
4,charge,stateless,0.0,0.0,11.98172576682086,1.0,0.0,0.0,11.980533479199105,1.0,0.0,0.0,11.936279535178665,1.0,0.0,0.0,11.981484790318948,1.0,0.0,0.0,11.981450711018814,1.0
5,charge,stateless,0.0,0.0,11.996345153582018,1.0,0.0,0.0,11.99610669607188,1.0,0.0,0.0,11.98725590779534,1.0,0.0,0.0,11.996296958284509,1.0,0.0,0.0,11.996290142424888,1.0
6,freeze,stateless,0.0,0.0,11.996345153582018,1.0,0.0,0.0,11.99610669607188,1.0,0.0,0.0,11.98725590779534,0.0,0.0,0.0,11.996296958284509,0.0,0.0,0.0,11.996290142424888,0.0
7,freeze,stateless,0.0,0.0,11.996345153582018,1.0,0.0,0.0,11.99610669607188,1.0,0.0,0.0,11.98725590779534,0.0,0.0,0.0,11.996296958284509,0.0,0.0,0.0,11.996290142424888,0.0
8,freeze,stateless,0.0,0.0,11.996345153582018,1.0,0.0,0.0,11.99610669607188,1.0,0.0,0.0,11.98725590779534,0.0,0.0,0.0,11.996296958284509,0.0,0.0,0.0,11.996290142424888,0.0
9,freeze,stateless,0.0,0.0,11.996345153582018,1.0,0.0,0.0,11.99610669607188,1.0,0.0,0.0,11.98725590779534,0.0,0.0,0.0,11.996296958284509,0.0,0.0,0.0,11.996290142424888,0.0
10,freeze,stateless,0.0,0.0,11.996345153582018,1.0,0.0,0.0,11.99610669607188,1.0,0.0,0.0,11.98725590779534,0.0,0.0,0.0,11.996296958284509,0.0,0.0,0.0,11.996290142424888,0.0
11,freeze,stateless,0.0,0.0,11.996345153582018,1.0,0.0,0.0,11.99610669607188,1.0,0.0,0.0,11.98725590779534,0.0,0.0,0.0,11.996296958284509,0.0,0.0,0.0,11.996290142424888,0.0
12,freeze,stateless,0.0,0.0,11.996345153582018,1.0,0.0,0.0,11.99610669607188,1.0,0.0,0.0,11.98725590779534,0.0,0.0,0.0,11.996296958284509,0.0,0.0,0.0,11.996290142424888,0.0
13,freeze,stateless,0.0,0.0,11.996345153582018,1.0,0.0,0.0,11.99610669607188,1.0,0.0,0.0,11.98725590779534,0.0,0.0,0.0,11.996296958284509,0.0,0.0,0.0,11.996290142424888,0.0
14,freeze,stateless,0.0,0.0,11.996345153582018,1.0,0.0,0.0,11.99610669607188,1.0,0.0,0.0,11.98725590779534,0.0,0.0,0.0,11.996296958284509,0.0,0.0,0.0,11.996290142424888,0.0
15,freeze,stateless,0.0,0.0,11.996345153582018,1.0,0.0,0.0,11.99610669607188,1.0,0.0,0.0,11.98725590779534,0.0,0.0,0.0,11.996296958284509,0.0,0.0,0.0,11.996290142424888,0.0
16,discharge,stateless,0.0,0.0,9.470029326463294,1.0,0.0,0.0,9.469790868953158,1.0,0.0,0.0,9.460940080676618,1.0,0.0,0.0,9.469981131165785,1.0,0.0,0.0,9.469974315306164,1.0
17,discharge,stateless,0.0,0.0,6.943713499344571,1.0,0.0,0.0,6.943475041834435,1.0,0.0,0.0,6.934624253557895,1.0,0.0,0.0,6.9436653040470615,1.0,0.0,0.0,6.943658488187441,1.0
18,discharge,stateless,0.0,0.0,4.417397672225848,1.0,0.0,0.0,4.417159214715712,1.0,0.0,0.0,4.408308426439172,1.0,0.0,0.0,4.417349476928338,1.0,0.0,0.0,4.417342661068718,1.0
19,discharge,stateless,0.0,0.0,1.8910818451071245,1.0,0.0,0.0,1.8908433875969886,1.0,0.0,0.0,1.8819925993204487,1.0,0.0,0.0,1.8910336498096152,1.0,0.0,0.0,1.8910268339499945,1.0
20,discharge,stateless,0.0,0.0,0.3782163464779724,1.0,0.0,0.0,0.37816865497878815,1.0,0.0,0.0,0.3763984974289898,1.0,0.0,0.0,0.3782067074190454,1.0,0.0,0.0,0.3782053442472024,1.0
21,discharge,stateless,0.0,0.0,0.07564326478690431,1.0,0.0,0.0,0.07563372648763594,1.0,0.0,0.0,0.07527969499877823,1.0,0.0,0.0,0.07564133697523379,1.0,0.0,0.0,0.07564106434088147,1.0
22,discharge,stateless,0.0,0.0,0.015128652055642872,1.0,0.0,0.0,0.015126744395902912,1.0,0.0,0.0,0.01505593810235175,1.0,0.0,0.0,0.015128266493331752,1.0,0.0,0.0,0.015128211966464536,1.0
23,discharge,stateless,0.0,0.0,0.003025730230780987,1.0,0.0,0.0,0.003025348698855736,1.0,0.0,0.0,0.003011187440989582,1.0,0.0,0.0,0.0030256531183233595,1.0,0.0,0.0,0.003025642212950567,1.0
