reward_mean,reward_std,p2p_mean,p2p_std,grid_buy_mean,grid_buy_std,grid_sell_mean,grid_sell_std,carbon_mean,carbon_std,n_agents_mean,n_eval_episodes,run_dir,label,checkpoint_episode,checkpoint_path,active_agent_count
54.31429373969634,17.14567288011312,0.0,0.0,3.1450760680294705,1.3640108530184119,1.024735677976241,0.5373947486716084,2.286995988990889,0.919265863657493,1.0,2,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\full_multiseed10000_rerun_seed42_20260416,Seed 10000,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\full_multiseed10000_rerun_seed42_20260416\models\transformer_10000.pt,1
66.77899931867917,5.440378199021023,0.2539125958426961,0.2539125958426961,3.3150324617972418,0.5999742806846957,0.47928868204458663,0.01852671078326948,2.407453128321536,0.42584057603008796,2.0,2,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\full_multiseed10000_rerun_seed42_20260416,Seed 10000,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\full_multiseed10000_rerun_seed42_20260416\models\transformer_10000.pt,2
