step,seller_id,buyer_id,p2p_energy,price,carbon_intensity,actual_carbon_responsibility,signed_carbon_responsibility,low_carbon_contribution,plotted_carbon_flow
9,1,12,0.17241838673715984,0.7797455750405788,-0.6977310180664062,-0.12030165651148589,-0.24099452722749778,0.24099452722749778,-0.12030165651148589
9,1,17,0.47280503921167494,0.6676204819232225,-0.6977310180664062,-0.3298907413560891,-0.6608542688042616,0.6608542688042616,-0.3298907413560891
9,5,17,0.3683979406936117,0.7081831376999617,-0.6954951882362366,-0.2562189951085454,-0.5140975535940736,0.5140975535940736,-0.2562189951085454
9,3,17,0.3400790353328194,0.744332280009985,-0.6830753087997437,-0.23229959207628456,-0.4703549168092581,0.4703549168092581,-0.23229959207628456
9,3,19,0.5747693947423801,0.7205803385004401,-0.6830753087997437,-0.39261078180229303,-0.7949493581219591,0.7949493581219591,-0.39261078180229303
10,2,19,0.8282874904906623,0.7637516297399998,-0.6999928951263428,-0.5797953584654918,-1.1595966018089554,1.1595966018089554,-0.5797953584654918
10,1,19,0.6345086325559939,0.8711297689005733,-0.6991575956344604,-0.44362152994715803,-0.8877775727363537,0.8877775727363537,-0.44362152994715803
10,1,20,0.38519258327387457,0.7891273805871606,-0.6991575956344604,-0.26931032037798885,-0.538945128669701,0.538945128669701,-0.26931032037798885
10,1,23,0.0017433762178930556,0.7570308856666088,-0.6991575956344604,-0.001218894724788408,-0.0024392580773135468,0.0024392580773135468,-0.001218894724788408
10,4,23,0.9151763233027461,0.7594068702310324,-0.699999988079071,-0.6406234154021704,-1.2812468417140925,1.2812468417140925,-0.6406234154021704
10,4,24,0.37026798061896393,0.7431004685349762,-0.699999988079071,-0.25918758201933645,-0.5183751684526112,0.5183751684526112,-0.25918758201933645
10,0,24,0.6498248961195126,0.7635102798230946,-0.699999988079071,-0.4548774195371424,-0.9097548468208011,0.9097548468208011,-0.4548774195371424
11,5,17,0.9888757680962572,0.8330533169209957,-0.6990583539009094,-0.6912818666578671,-1.383494904325247,1.383494904325247,-0.6912818666578671
11,5,20,1.0109689111641949,0.8315835110843182,-0.6990583539009094,-0.7067262628834368,-1.4144045006983732,1.4144045006983732,-0.7067262628834368
11,1,20,0.41903322494936673,0.8973453193902969,-0.6998310685157776,-0.2932524695599275,-0.5865757270244842,0.5865757270244842,-0.2932524695599275
11,6,20,1.1737180389223367,0.9639442758634686,-0.6994315385818481,-0.8209354138247195,-1.6425380410703552,1.6425380410703552,-0.8209354138247195
11,6,29,0.41173384944740765,0.8414545962586999,-0.6994315385818481,-0.28797963980522734,-0.5761933344184127,0.5761933344184127,-0.28797963980522734
11,3,29,1.8301805408888705,0.8802574393339455,-0.6975773572921753,-1.2766925050808222,-2.5578188837030313,2.5578188837030313,-1.2766925050808222
11,2,29,1.1556947369289277,0.8974736128002405,-0.6999530792236328,-0.8089320897559492,-1.6179184056061986,1.6179184056061986,-0.8089320897559492
12,6,22,0.6864642758472534,0.6204324066638947,-0.694502055644989,-0.4767508507027663,-0.9572758437958436,0.9572758437958436,-0.4767508507027663
12,3,22,0.6356912131079975,0.7751064598560333,-0.6989694237709045,-0.4443287209223243,-0.8893125700979225,0.8893125700979225,-0.4443287209223243
12,3,25,0.04411383069069885,0.7523853331804276,-0.6989694237709045,-0.03083421881820502,-0.06171390030169421,0.06171390030169421,-0.03083421881820502
12,2,25,0.6268081903109168,0.7612902224063873,-0.699999988079071,-0.4387657257455059,-0.8775314589631477,0.8775314589631477,-0.4387657257455059
12,5,25,0.2873630998735499,0.8942344310344197,-0.6978954076766968,-0.20054938773749045,-0.40170355764897536,0.40170355764897536,-0.20054938773749045
12,4,25,0.22200977952914958,0.9745339974761009,-0.68620365858078,-0.1523439229536148,-0.3077507686240195,0.3077507686240195,-0.1523439229536148
12,4,24,0.29090148251475145,0.9504412785172462,-0.68620365858078,-0.19961766158819524,-0.40324869934852126,0.40324869934852126,-0.19961766158819524
12,0,24,1.7914437753460892,0.970703199505806,-0.699999988079071,-1.2540106213865885,-2.508021264128851,2.508021264128851,-1.2540106213865885
13,0,11,0.5696780717751907,0.7553337961435318,-0.699999988079071,-0.3987746434515417,-0.7975492936941752,0.7975492936941752,-0.3987746434515417
13,0,27,1.1157177374348632,0.7167491912841797,-0.699999988079071,-0.7810024029040123,-1.5620048191084166,1.5620048191084166,-0.7810024029040123
13,0,17,0.6963623903283758,0.644976943731308,-0.699999988079071,-0.48745366492857645,-0.9749073381584394,0.9749073381584394,-0.48745366492857645
13,7,17,0.16624814804913607,0.8538643349893391,-0.6995509266853333,-0.11629904602749361,-0.23267274966188886,0.23267274966188886,-0.11629904602749361
13,6,17,0.203710585068607,0.9059707811102271,-0.6950270533561707,-0.14158436767769547,-0.28418177722572036,0.28418177722572036,-0.14158436767769547
13,1,17,0.04081945614047877,0.9467096943408251,-0.6998760104179382,-0.028568558111028295,-0.057142177409363434,0.057142177409363434,-0.028568558111028295
14,2,22,0.9117281287425375,0.769605427980423,-0.6947895288467407,-0.6334591570053482,-1.2716688471251245,1.2716688471251245,-0.6334591570053482
14,1,22,0.19411291277109222,0.8072059974074364,-0.699999988079071,-0.13587903662575831,-0.27175807556552284,0.27175807556552284,-0.13587903662575831
14,1,27,0.9579031619781895,0.7100850865244865,-0.699999988079071,-0.6705322019656371,-1.3410644153503697,1.3410644153503697,-0.6705322019656371
14,1,9,0.24458568258821245,0.5662280023097992,-0.699999988079071,-0.17120997489606016,-0.3424199527078089,0.3424199527078089,-0.17120997489606016
14,4,9,0.062278233998736846,0.5748483594506979,-0.6894482374191284,-0.04293761866000516,-0.08653238245912094,0.08653238245912094,-0.04293761866000516
15,0,15,0.9615711512063233,0.8580256327986717,-0.6698299050331116,-0.6440891128951113,-1.3171889187395376,1.3171889187395376,-0.6440891128951113
15,2,15,0.5409448748898469,1.0887219663709402,-0.6768918037414551,-0.3661611520888842,-0.744822564511777,0.744822564511777,-0.3661611520888842
15,3,15,0.6343902200388674,1.179320052266121,-0.5824834704399109,-0.36952181698137815,-0.8135949710085852,0.8135949710085852,-0.36952181698137815
15,3,23,0.05733786143887243,1.1265761777758598,-0.5824834704399109,-0.03339835651851716,-0.07353485952572786,0.07353485952572786,-0.03339835651851716
16,0,16,0.6595682375118802,0.8413630742579699,-0.6520219445228577,-0.43005296476801014,-0.8917507310263263,0.8917507310263263,-0.43005296476801014
