active_agent_count,reward_mean,reward_std,p2p_mean,p2p_std,grid_buy_mean,grid_buy_std,grid_sell_mean,grid_sell_std,carbon_mean,carbon_std,n_agents_mean,n_agents_std
2,42.94116926193237,0.06781370831936114,0.0010266031934384288,0.001778128890247819,1.0969902902123532,0.013450506749965932,1.5809997451414928,0.009604501113708,0.7669766356802867,0.0012446815956742082,2.0,0.0
4,43.649231910705566,0.018355296036644392,0.0,0.0,1.148737864132272,0.01389664880187763,1.9042113210215348,0.009936521852881809,0.8045517575817147,0.0,4.0,0.0
