reward_mean,reward_std,p2p_mean,p2p_std,grid_buy_mean,grid_buy_std,grid_sell_mean,grid_sell_std,carbon_mean,carbon_std,n_agents_mean,n_eval_episodes,run_dir,label,checkpoint_episode,checkpoint_path,active_agent_count,policy_arch
42.88994789123535,0.0,0.0,0.0,1.1102804839611053,0.0,1.579744107730221,0.0,0.7676952529346046,0.0,2.0,1,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\smoke_dp_lcrl,dp_lcrl,2,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\smoke_dp_lcrl\models\transformer_2.pt,2,transformer
43.63205146789551,0.0,0.0,0.0,1.1627220928203315,0.0,1.8988618967996445,0.0,0.8045517575817147,0.0,4.0,1,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\smoke_dp_lcrl,dp_lcrl,2,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\smoke_dp_lcrl\models\transformer_2.pt,4,transformer
43.05490684509277,0.0,0.004106412773753715,0.0,1.090354789739108,0.0,1.5737712955373397,0.0,0.7648207839173331,0.0,2.0,1,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\smoke_mlp_pad,mlp_pad,2,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\smoke_mlp_pad\models\transformer_2.pt,2,mlp_pad
43.659820556640625,0.0,0.0,0.0,1.1396143878810108,0.0,1.9041143120172754,0.0,0.8045517575817147,0.0,4.0,1,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\smoke_mlp_pad,mlp_pad,2,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\smoke_mlp_pad\models\transformer_2.pt,4,mlp_pad
42.888925552368164,0.0,0.0,0.0,1.1091687963344157,0.0,1.5734272046247497,0.0,0.7676952529346046,0.0,2.0,1,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\smoke_mappo_shared,mappo_shared,2,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\smoke_mappo_shared\models\transformer_2.pt,2,mappo_shared
43.63109588623047,0.0,0.0,0.0,1.1618293670471758,0.0,1.8936778355855495,0.0,0.8045517575817147,0.0,4.0,1,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\smoke_mappo_shared,mappo_shared,2,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\smoke_mappo_shared\models\transformer_2.pt,4,mappo_shared
42.9308967590332,0.0,0.0,0.0,1.0781570908147842,0.0,1.5970563726736613,0.0,0.7676952529346046,0.0,2.0,1,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\smoke_deepsets,deepsets,2,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\smoke_deepsets\models\transformer_2.pt,2,deepsets
43.673959732055664,0.0,0.0,0.0,1.1307856087805703,0.0,1.920191239683669,0.0,0.8045517575817147,0.0,4.0,1,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\smoke_deepsets,deepsets,2,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\smoke_deepsets\models\transformer_2.pt,4,deepsets
