reward_mean,reward_std,p2p_mean,p2p_std,grid_buy_mean,grid_buy_std,grid_sell_mean,grid_sell_std,carbon_mean,carbon_std,n_agents_mean,n_eval_episodes,run_dir,label,method,checkpoint_episode,checkpoint_path,active_agent_count,policy_arch,reference_active_agent_count,reward_drop_vs_max_count
74.7576561992367,1.19345057046285,0.0,0.0,3.159060904876241,0.1235734514636593,0.5405964980228497,0.025869715447703227,2.021747429309881,0.07619345276458683,25.0,5,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_dp_lcrl_seed43,dp_lcrl-seed43,dp_lcrl,208,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_dp_lcrl_seed43\models\transformer_208.pt,25,transformer,30,0.0015654589398092897
74.87486973342796,0.19779584066817704,0.0,0.0,3.1436027361401395,0.0071720653166882625,0.548808256085718,0.00326824287123357,2.0095229356437736,0.004207206738989483,30.0,5,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_dp_lcrl_seed43,dp_lcrl-seed43,dp_lcrl,208,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_dp_lcrl_seed43\models\transformer_208.pt,30,transformer,30,0.0
71.06269669743875,5.381504715701872,0.0,0.0,2.9033002800401855,0.2768550628795932,0.5974425403098103,0.20005106770278921,1.866742456966266,0.16714812940462145,5.0,5,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_dp_lcrl_seed44,dp_lcrl-seed44,dp_lcrl,208,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_dp_lcrl_seed44\models\transformer_208.pt,5,transformer,30,0.05069553004581872
75.94161366224289,1.6357357529496932,0.0,0.0,3.135307976954365,0.1485413157625665,0.5078946197362304,0.074189070386478,1.9958839296453128,0.08329081782527357,10.0,5,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_dp_lcrl_seed44,dp_lcrl-seed44,dp_lcrl,208,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_dp_lcrl_seed44\models\transformer_208.pt,10,transformer,30,-0.014480404705764989
73.91182594075799,1.6215612114602953,0.0,0.0,3.1499526390407606,0.028472350556513395,0.5846038501066866,0.04668309881467887,2.003133993521205,0.019971283310924612,15.0,5,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_dp_lcrl_seed44,dp_lcrl-seed44,dp_lcrl,208,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_dp_lcrl_seed44\models\transformer_208.pt,15,transformer,30,0.012634898352149664
73.26985739047328,0.6270817447981468,0.0,0.0,3.1110005068204325,0.09586424463155012,0.555802538837885,0.020262531997045925,1.9907235100125558,0.05745128565760348,20.0,5,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_dp_lcrl_seed44,dp_lcrl-seed44,dp_lcrl,208,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_dp_lcrl_seed44\models\transformer_208.pt,20,transformer,30,0.021210756610808335
74.74007910341024,1.1931190767237154,0.0,0.0,3.172926834777194,0.12396561466201174,0.5335785575272196,0.025900647167446174,2.021747429309881,0.07619345276458683,25.0,5,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_dp_lcrl_seed44,dp_lcrl-seed44,dp_lcrl,208,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_dp_lcrl_seed44\models\transformer_208.pt,25,transformer,30,0.0015705218775681283
74.85764467207095,0.19759099568095465,0.0,0.0,3.1571598771027136,0.006950888359632128,0.5418533945905717,0.0031585015528940528,2.0095229356437736,0.004207206738989483,30.0,5,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_dp_lcrl_seed44,dp_lcrl-seed44,dp_lcrl,208,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_dp_lcrl_seed44\models\transformer_208.pt,30,transformer,30,0.0
71.00562037279208,5.376659568959589,0.0009717619116090716,0.0007134273867636067,2.9634472072700193,0.27754328733302885,0.5742143450984136,0.19805005455363361,1.866607603725086,0.16699950163942165,5.0,5,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed42,mlp_pad-seed42,mlp_pad,208,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed42\models\transformer_208.pt,5,mlp_pad,30,0.05241005153733776
75.96393447617689,1.5783318783729736,0.0037015502353686,0.0023089556544040658,3.1915053545823775,0.14425510642523376,0.48548618398808063,0.07634870569472017,1.994230843584246,0.08283872200890714,10.0,5,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed42,mlp_pad-seed42,mlp_pad,208,C:\Users\zrway\Desktop\论文-1.1\dp-lcrl-rl 2\dp-lcrl-rl\runs\exp1_10k_20260506_mlp_pad_seed42\models\transformer_208.pt,10,mlp_pad,30,-0.013760042900544967
