Run,Checkpoint,Window,Reward Mean,Reward Std,P2P Mean,P2P Std,Grid Buy Mean,Grid Buy Std,Grid Sell Mean,Grid Sell Std,Carbon Mean,Carbon Std,Active Agents Mean,Summary JSON
Seed 42,6000,100,72.3119263328976,0.4461663278565159,0.06040242493199782,0.006630585002104112,2.796216347717147,0.015846547980906848,0.21984411394427406,0.014815086564854746,2.066253170937268,0.009783690702952031,30.0,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\full_multiseed8000_resumeanneal_seed42_20260416\paper_training_summary.json
Seed 42,7000,100,72.8624932615492,0.2896955091442592,0.04641095118729685,0.007277195580246044,2.7797781379785698,0.011911888890809219,0.19901653473021796,0.010022657232151807,2.055394030410117,0.006715161368337568,30.0,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\full_multiseed8000_resumeanneal_seed42_20260416\paper_training_summary.json
Seed 42,8000,100,72.56915976047516,0.31623970227619175,0.04412711163107718,0.009095911407730792,2.785574689256583,0.010826078055558502,0.20963395166456292,0.010532046360868177,2.06111945608435,0.006777520788459518,30.0,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\full_multiseed8000_resumeanneal_seed42_20260416\paper_training_summary.json
Seed 43,6000,100,73.25936607964833,0.4608402044674541,0.11905738535886785,0.00965773654974209,2.7706109703132786,0.013321354826899518,0.1972262109022244,0.014767501117497887,2.048322999927617,0.009241139616258187,30.0,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\full_multiseed8000_resumeanneal_seed43_20260416\paper_training_summary.json
Seed 43,7000,100,75.012251698388,0.4118415363765014,0.19802866686932583,0.01932004955082612,2.7224075224947035,0.01290846655189279,0.14454576800468555,0.011737246298305451,2.0154043308814042,0.008444779164146654,30.0,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\full_multiseed8000_resumeanneal_seed43_20260416\paper_training_summary.json
Seed 43,8000,100,74.56524954414368,0.28095616335425355,0.18610659700834106,0.008698989055418072,2.7362633449252822,0.009477426399179001,0.15587281818069865,0.008362053523435383,2.023306976957654,0.0060883517681118975,30.0,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\full_multiseed8000_resumeanneal_seed43_20260416\paper_training_summary.json
Seed 44,6000,100,77.15936871231928,0.32886760192289677,0.3286131488384179,0.013724550808232898,2.6696866074523133,0.011351000954614299,0.08917092109966697,0.009460536452775503,1.9746387357328912,0.006976450088409791,30.0,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\full_multiseed8000_resumeanneal_seed44_20260416\paper_training_summary.json
Seed 44,7000,100,75.46910876067481,0.3082116239146461,0.2768174858165144,0.01369622749679858,2.719833112412983,0.009590412918742533,0.13851525050113211,0.010127851886773018,2.0063847882287154,0.006641421374080911,30.0,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\full_multiseed8000_resumeanneal_seed44_20260416\paper_training_summary.json
Seed 44,8000,100,74.13163613594902,0.4943909164507041,0.1894202491869852,0.009382773356070118,2.7521329330069113,0.014863278606757372,0.17259174949055808,0.0146826961178453,2.031081666953515,0.009515619176493309,30.0,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\full_multiseed8000_resumeanneal_seed44_20260416\paper_training_summary.json
